user_id,email,age,gender,country,city,signup_date,acquisition_channel,device_type,payment_method
976,user976@email.com,61,F,US,City_48,2023-11-18,Organic,Smart TV,Credit Card
977,user977@email.com,21,M,CA,City_60,2023-10-25,Paid Search,Smart TV,Credit Card
978,user978@email.com,35,F,AU,City_82,2023-01-28,Social Media,Mobile,PayPal
979,user979@email.com,51,Other,US,City_66,2023-05-30,Paid Search,Desktop,Credit Card
980,user980@email.com,28,Other,CA,City_41,2023-11-03,Social Media,Smart TV,Debit Card
981,user981@email.com,62,F,US,City_69,2023-12-24,Social Media,Desktop,Credit Card
982,user982@email.com,51,F,CA,City_100,2023-03-12,Referral,Tablet,PayPal
983,user983@email.com,24,M,UK,City_65,2023-03-25,Paid Search,Desktop,Debit Card
984,user984@email.com,62,Other,DE,City_92,2023-11-11,Organic,Tablet,PayPal
985,user985@email.com,25,M,US,City_62,2023-02-09,Social Media,Smart TV,Debit Card
986,user986@email.com,26,F,DE,City_67,2023-07-05,Social Media,Desktop,Debit Card
987,user987@email.com,19,Other,US,City_29,2023-06-05,Paid Search,Desktop,Debit Card
988,user988@email.com,37,M,UK,City_17,2023-04-27,Organic,Tablet,Debit Card
989,user989@email.com,22,M,AU,City_97,2023-02-27,Referral,Mobile,Credit Card
990,user990@email.com,20,Other,DE,City_76,2023-02-25,Organic,Tablet,Credit Card
991,user991@email.com,20,M,CA,City_86,2023-05-10,Organic,Mobile,Credit Card
992,user992@email.com,31,Other,UK,City_24,2023-11-05,Social Media,Mobile,Credit Card
993,user993@email.com,65,F,DE,City_45,2023-03-16,Social Media,Desktop,Debit Card
994,user994@email.com,33,Other,DE,City_9,2023-11-10,Organic,Mobile,Debit Card
995,user995@email.com,63,M,CA,City_22,2023-04-22,Organic,Mobile,Credit Card
996,user996@email.com,63,F,CA,City_90,2023-09-16,Paid Search,Tablet,Debit Card
997,user997@email.com,29,F,AU,City_55,2023-02-24,Paid Search,Desktop,PayPal
998,user998@email.com,38,M,AU,City_15,2023-02-27,Paid Search,Tablet,PayPal
999,user999@email.com,36,Other,US,City_11,2023-12-27,Social Media,Tablet,Credit Card
1000,user1000@email.com,36,F,DE,City_95,2023-07-17,Social Media,Tablet,Credit Card
